,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2080-01-01,1297563.1,0.0,482587.88,2199240.0,1627583.8,1730514.8,0.0,0.0,551152.5,7888642.5,1959963.5,0.0,0.0,2908475.2,1243592.9,0.0,261777.55,25401.932,1487329.2,7886541.0,2101.5,0.03
2080-02-01,2951128.0,0.0,375661.28,1900765.4,3831652.2,7714586.5,0.0,0.0,246225.1,17020020.0,9359335.0,0.0,0.0,3572796.8,2945764.8,0.0,43978.02,23852.441,1051468.1,16997196.0,22824.0,0.13
2080-03-01,2070230.5,0.0,375661.28,2165989.2,2260814.8,5392272.5,0.0,0.0,235366.72,12500335.0,5523812.0,0.0,0.0,3162534.8,1798316.4,0.0,189151.38,27582.865,1750446.1,12451843.0,48492.0,0.39
2080-04-01,2846529.8,0.0,375661.28,2130978.5,2071443.2,5167566.5,0.0,0.0,235294.86,12827475.0,5312543.0,0.0,0.0,3265677.8,1680895.0,0.0,453101.78,29892.719,2031331.1,12773442.0,54033.0,0.42
2080-05-01,6182306.5,0.0,375661.28,2167911.0,1462043.9,6957697.0,0.0,0.0,236946.31,17382566.0,6890103.5,0.0,0.0,3032195.0,1083949.8,0.0,3823355.8,18038.59,2534095.2,17381738.0,828.0,0.0
2080-06-01,3431302.2,0.0,375661.28,2176926.8,1417099.0,4397814.0,0.0,0.0,236569.33,12035372.0,3739722.8,0.0,0.0,2969689.8,1039112.2,0.0,1807960.0,13649.943,2454838.8,12024973.0,10399.0,0.09
2080-07-01,3013800.5,0.0,375661.28,2180732.2,1335354.6,2492784.0,0.0,0.0,236991.8,9635324.0,1456498.2,0.0,0.0,2934814.8,957441.5,0.0,1612294.0,11252.161,2651552.8,9623853.0,11471.0,0.12
2080-08-01,2681351.2,0.0,375661.28,2183322.0,1362809.1,2471459.8,0.0,0.0,237591.77,9312195.0,1326988.5,0.0,0.0,2920902.8,985014.1,0.0,1381904.2,10682.502,2681868.0,9307360.0,4835.0,0.05
2080-09-01,2200864.8,0.0,375661.28,2185271.0,1565253.8,2378591.8,0.0,0.0,236367.9,8942011.0,1933039.8,0.0,0.0,2909819.5,1070606.6,0.0,510360.44,10484.422,2506481.2,8940792.0,1219.0,0.01
2080-10-01,2140172.0,0.0,375661.28,2186628.2,1390161.8,2204871.8,0.0,0.0,235987.66,8533483.0,1087792.6,0.0,0.0,2907482.5,1012437.75,0.0,1098469.2,10563.889,2408551.8,8525298.0,8185.0,0.1
2080-11-01,1621597.8,0.0,375661.28,2187806.5,1483218.8,2209856.2,0.0,0.0,234744.69,8112884.5,1920810.2,0.0,0.0,2907625.2,1105142.1,0.0,555680.44,11340.524,1611265.5,8111864.0,1020.5,0.01
2080-12-01,1547159.9,0.0,375661.28,2188924.0,1577074.6,2182512.0,0.0,0.0,234938.83,8106270.5,1997632.6,0.0,0.0,2914086.0,1154709.4,0.0,503055.4,12350.018,1475889.8,8057723.0,48547.5,0.6
2081-01-01,1379631.1,0.0,375661.28,2190042.5,1547445.8,2150396.8,0.0,0.0,234802.2,7877980.0,1581735.5,0.0,0.0,2930487.0,1169777.1,0.0,517859.53,13610.561,1655843.5,7869313.0,8667.0,0.11
2081-02-01,911861.5,0.0,375661.28,438342.78,31541836.0,13807230.0,0.0,0.0,132656.38,47207588.0,35467588.0,0.0,0.0,6804404.5,3710133.8,0.0,61864.344,20072.451,1121592.5,47185652.0,21936.0,0.05
2081-03-01,5007696.5,0.0,375661.28,1817067.4,3721254.0,15902419.0,0.0,0.0,121263.15,26945364.0,17167186.0,0.0,0.0,4697131.0,2963873.5,0.0,137897.56,25010.625,1941137.2,26932236.0,13128.0,0.05
2081-04-01,4803461.5,0.0,375661.28,2067050.4,2202745.2,7086159.5,0.0,0.0,122786.99,16657865.0,7373562.5,0.0,0.0,3419567.0,1824536.9,0.0,1500764.2,24962.064,2472495.8,16615889.0,41976.0,0.25
2081-05-01,6046179.5,0.0,375661.28,2103098.5,1735412.4,4884069.0,0.0,0.0,123801.1,15268222.0,4158363.0,0.0,0.0,3172833.0,1357294.6,0.0,3561771.0,12779.656,2974865.8,15237908.0,30314.0,0.2
2081-06-01,4213115.5,0.0,375661.28,2120417.0,1589696.9,4179561.2,0.0,0.0,123920.08,12602372.0,3322781.5,0.0,0.0,3067300.2,1211690.6,0.0,1829791.4,8634.593,3158083.5,12598282.0,4090.0,0.03
2081-07-01,4027320.0,0.0,375661.28,2134275.2,1533201.1,4563458.0,0.0,0.0,124249.03,12758165.0,3422932.2,0.0,0.0,3021763.0,1155295.1,0.0,1668532.0,7748.305,3479875.8,12756146.0,2019.0,0.02
2081-08-01,4054840.0,0.0,375661.28,2146019.0,1491942.2,5591538.5,0.0,0.0,124798.54,13784801.0,4798830.0,0.0,0.0,2990891.2,1114130.8,0.0,1429906.2,7092.198,3444135.5,13784986.0,-185.0,-0.0
2081-09-01,2969801.2,0.0,375661.28,2154209.8,1522952.8,3443226.2,0.0,0.0,123500.07,10589351.0,2482678.5,0.0,0.0,2973089.5,1145230.4,0.0,1155792.8,7230.846,2806595.2,10570617.0,18734.0,0.18
2081-10-01,2664759.8,0.0,375661.28,2160071.8,1529531.9,3260030.2,0.0,0.0,122905.75,10112961.0,2470805.0,0.0,0.0,2963196.5,1152007.5,0.0,1028379.8,7499.425,2469345.0,10091234.0,21727.0,0.22
2081-11-01,1900109.2,0.0,375661.28,2164734.8,1616636.5,3147992.2,0.0,0.0,121615.305,9326749.0,2696858.8,0.0,0.0,2962567.0,1239012.9,0.0,642191.25,8537.1,1773326.2,9322493.0,4256.0,0.05
2081-12-01,1603215.8,0.0,375661.28,2168284.5,1668858.0,4841596.0,0.0,0.0,121580.65,10779197.0,4448103.5,0.0,0.0,2968451.2,1291106.9,0.0,558414.8,9926.872,1500708.9,10776713.0,2484.0,0.02
2082-01-01,1521514.2,0.0,375661.28,2171101.8,1686929.8,4502022.0,0.0,0.0,121585.234,10378814.0,3946747.8,0.0,0.0,2981275.8,1308977.8,0.0,560517.6,11410.677,1564951.0,10373881.0,4933.0,0.05
2082-02-01,1966912.0,0.0,375661.28,2173443.2,1820109.4,2948256.5,0.0,0.0,578.7386,9284961.0,3351844.2,0.0,0.0,2982347.2,1385054.1,0.0,231407.66,11256.565,1280315.6,9242225.0,42736.0,0.46
2082-03-01,2679719.8,0.0,375661.28,2175398.0,1769611.1,5099828.5,0.0,0.0,581.7,12100800.0,4756378.0,0.0,0.0,2980494.2,1384728.1,0.0,352844.53,11495.726,2614532.8,12100474.0,326.0,0.0
2082-04-01,3676231.0,0.0,375661.28,2177072.8,1509120.5,2510955.5,0.0,0.0,697.5606,10249739.0,1360610.8,0.0,0.0,2953317.5,1130551.4,0.0,1643188.5,8747.416,3144154.2,10240570.0,9169.0,0.09
2082-05-01,4844888.5,0.0,375661.28,2178678.5,1479579.4,2350132.0,0.0,0.0,821.007,11229761.0,1626357.9,0.0,0.0,2940886.2,1100809.0,0.0,1476290.6,7804.785,4069972.8,11222121.0,7640.0,0.07
2082-06-01,4404260.0,0.0,375661.28,2180210.0,1392999.1,2639413.0,0.0,0.0,822.4313,10993366.0,1437917.5,0.0,0.0,2923477.0,1015030.2,0.0,1685098.1,6520.215,3922909.8,10990952.0,2414.0,0.02
2082-07-01,4127664.0,0.0,375661.28,2181443.8,1367410.5,2111041.2,0.0,0.0,880.9545,10164102.0,863196.1,0.0,0.0,2911433.5,989538.75,0.0,1504362.9,5975.819,3889121.0,10163628.0,474.0,0.0
2082-08-01,4180107.5,0.0,375661.28,2182788.0,1386854.8,2030711.0,0.0,0.0,983.8571,10157107.0,797704.6,0.0,0.0,2905225.5,1009102.4,0.0,1233247.0,5960.7314,4201299.5,10152540.0,4567.0,0.04
2082-09-01,3507848.0,0.0,375661.28,2184094.0,1394145.4,1951356.8,0.0,0.0,848.168,9413953.0,778733.2,0.0,0.0,2902442.2,1016437.5,0.0,1196042.2,6068.173,3512118.8,9411842.0,2111.0,0.02
2082-10-01,2749435.5,0.0,375661.28,2185340.5,1441429.5,1905520.1,0.0,0.0,746.9169,8658134.0,693769.2,0.0,0.0,2906918.0,1063812.1,0.0,1029520.44,6534.564,2956374.8,8656929.0,1205.0,0.01
2082-11-01,2167986.2,0.0,375661.28,2186324.0,1481658.5,1876780.9,0.0,0.0,544.7687,8088956.0,1049183.5,0.0,0.0,2907684.0,1118515.8,0.0,668340.6,6915.462,2347325.5,8097964.5,-9008.5,-0.11
2082-12-01,1988729.9,0.0,375661.28,2187321.8,1575781.2,1903215.9,0.0,0.0,515.1124,8031225.0,1396930.4,0.0,0.0,2916982.2,1197757.2,0.0,486956.72,7719.429,2022536.1,8028882.0,2343.0,0.03
2083-01-01,1854036.9,0.0,375661.28,2188122.2,1739958.9,2054888.9,0.0,0.0,506.5696,8213175.0,1603982.0,0.0,0.0,2956429.0,1361795.6,0.0,131422.73,10372.094,2147915.5,8211916.5,1258.5,0.02
2083-02-01,1891718.8,0.0,375661.28,2188795.5,1647129.6,1902211.8,0.0,0.0,3269.9182,8008787.0,1340922.4,0.0,0.0,2950376.5,1262457.1,0.0,833296.44,10609.06,1608680.2,8006342.0,2445.0,0.03
2083-03-01,2648528.0,0.0,375661.28,2189540.0,1595822.5,1679386.9,0.0,0.0,3456.6826,8492395.0,609014.7,0.0,0.0,2935419.2,1213331.0,0.0,741103.5,9758.739,2986765.0,8495392.0,-2997.0,-0.04
2083-04-01,3352893.0,0.0,375661.28,2190179.5,1550984.9,1638885.4,0.0,0.0,3570.583,9112175.0,630450.5,0.0,0.0,2931385.5,1172341.6,0.0,1258278.0,10033.927,3111629.5,9114119.0,-1944.0,-0.02
2083-05-01,4165941.0,0.0,375661.28,2190856.5,1457407.8,2132718.2,0.0,0.0,3511.514,10326097.0,999155.6,0.0,0.0,2914278.8,1079244.5,0.0,1291673.1,8166.9883,4033547.5,10326066.0,31.0,0.0
2083-06-01,3654735.5,0.0,375661.28,2191694.8,1391292.1,1476678.9,0.0,0.0,3539.676,9093602.0,436711.97,0.0,0.0,2898909.5,1013274.1,0.0,1205566.9,6567.9795,3533589.8,9094620.0,-1018.0,-0.01
2083-07-01,5114864.0,0.0,375661.28,2192417.8,1342645.8,1372154.2,0.0,0.0,3600.2212,10401343.0,468992.94,0.0,0.0,2888539.2,964701.4,0.0,1247177.5,5909.5005,4829769.5,10405090.0,-3747.0,-0.04
2083-08-01,4674836.5,0.0,375661.28,2193231.8,1305490.8,1706607.8,0.0,0.0,3697.7913,10259527.0,676999.9,0.0,0.0,2881119.2,927644.4,0.0,1407500.6,5547.212,4382111.5,10280922.0,-21395.0,-0.21
2083-09-01,3410658.0,0.0,375661.28,2194042.5,1321238.2,1367557.9,0.0,0.0,3537.364,8672695.0,540864.1,0.0,0.0,2877478.8,943477.06,0.0,1279216.6,5616.534,3027932.0,8674585.0,-1890.0,-0.02
2083-10-01,2981254.8,0.0,375661.28,2194807.2,1358205.4,1387948.1,0.0,0.0,3450.531,8301327.0,880627.8,0.0,0.0,2879460.0,980528.75,0.0,1001393.7,5947.2417,2553457.5,8301414.5,-87.5,-0.0
2083-11-01,2294257.0,0.0,375661.28,2195521.5,1406110.1,1416010.9,0.0,0.0,3210.0671,7690771.0,1096940.4,0.0,0.0,2884274.8,1028536.75,0.0,732409.9,6384.9683,1937044.9,7685592.0,5179.0,0.07
2083-12-01,2137060.8,0.0,375661.28,2196095.0,1457569.5,1365042.4,0.0,0.0,3231.099,7534660.0,840632.56,0.0,0.0,2892183.2,1080110.1,0.0,558708.0,6928.955,2154036.5,7532599.5,2060.5,0.03
2084-01-01,2009777.0,0.0,375661.28,2196524.0,1503895.9,1363068.0,0.0,0.0,3199.7183,7452125.5,966949.1,0.0,0.0,2909463.2,1125921.2,0.0,503067.28,7938.5576,1938550.5,7451890.5,235.0,0.0
2084-02-01,2037903.5,0.0,375661.28,2196962.5,1479536.5,1391499.1,0.0,0.0,2030.9934,7483593.5,1392566.6,0.0,0.0,2915535.0,1101372.6,0.0,770895.1,8529.891,1294257.6,7483156.5,437.0,0.01
2084-03-01,2075315.5,0.0,375661.28,2197403.2,2759746.5,3261646.5,0.0,0.0,2151.6855,10671925.0,3939503.8,0.0,0.0,2908117.5,1538917.0,0.0,16435.664,8577.887,2262102.0,10673654.0,-1729.0,-0.02
2084-04-01,3550527.5,0.0,375661.28,2197784.5,1375456.9,1487574.1,0.0,0.0,2277.3142,8989281.0,572447.7,0.0,0.0,2901150.0,997345.6,0.0,1612441.2,7813.7305,2897834.2,8989033.0,248.0,0.0
2084-05-01,3921826.5,0.0,375661.28,2198121.0,1310436.5,1153840.6,0.0,0.0,2397.4429,8962283.0,205592.81,0.0,0.0,2885958.8,932430.44,0.0,1437206.1,6286.021,3497952.8,8965427.0,-3144.0,-0.04
2084-06-01,3616848.8,0.0,375661.28,2198557.2,1305114.1,1122016.8,0.0,0.0,2422.331,8620620.0,166707.19,0.0,0.0,2877617.0,927218.6,0.0,1202916.5,5814.4204,3445113.8,8625388.0,-4768.0,-0.06
2084-07-01,4089154.8,0.0,375661.28,2199027.5,1256446.6,1071863.6,0.0,0.0,2483.9275,8994638.0,163452.75,0.0,0.0,2868767.8,878635.5,0.0,1353474.0,5297.62,3725590.8,8995218.0,-580.0,-0.01
2084-08-01,4058389.5,0.0,375661.28,2199275.0,1259623.1,1059517.2,0.0,0.0,2599.8381,8955066.0,233784.72,0.0,0.0,2864167.5,881892.1,0.0,1243938.8,5211.2812,3730586.2,8959581.0,-4515.0,-0.05
2084-09-01,3053255.0,0.0,375661.28,2199797.0,1285135.6,1116737.0,0.0,0.0,2465.7488,8033051.0,657556.0,0.0,0.0,2863851.2,907493.44,0.0,1043229.6,5404.0117,2556310.0,8033844.0,-793.0,-0.01
2084-10-01,2742355.5,0.0,375661.28,2200184.0,1318932.8,1120813.5,0.0,0.0,2272.0452,7760219.5,707801.3,0.0,0.0,2865250.0,941365.1,0.0,784110.7,5665.973,2456220.2,7760413.0,-193.5,-0.0
2084-11-01,2115077.2,0.0,375661.28,2200637.2,1340046.9,1144422.5,0.0,0.0,2096.264,7177942.0,999937.94,0.0,0.0,2871474.2,962574.3,0.0,694625.44,6020.065,1645213.6,7179845.5,-1903.5,-0.03
2084-12-01,2079676.0,0.0,375661.28,2201006.2,1387168.6,1158204.2,0.0,0.0,2061.7117,7203777.5,1104342.1,0.0,0.0,2880844.5,1009667.4,0.0,547028.75,6569.1577,1655155.9,7203608.0,169.5,0.0
2085-01-01,2039137.8,0.0,375661.28,2201478.2,1700009.9,1908929.9,0.0,0.0,2046.923,8227264.0,2273175.8,0.0,0.0,2910681.2,1251306.9,0.0,42505.215,8361.556,1738288.0,8224318.5,2945.5,0.04
2085-02-01,2001243.9,0.0,235198.8,2201652.5,1655888.6,1861854.4,0.0,0.0,2106.6594,7957944.5,1851959.6,0.0,0.0,2960663.8,1264806.1,0.0,106202.35,11046.334,1740141.2,7934820.0,23124.5,0.29
2085-03-01,2291050.5,0.0,235198.8,2201613.8,2708643.8,4708896.0,0.0,0.0,2127.5803,12147531.0,5404757.5,0.0,0.0,2979982.0,2015914.9,0.0,68401.84,13802.824,1661984.4,12144843.0,2688.0,0.02
2085-04-01,2872187.2,0.0,235198.8,2201779.2,1521080.6,1853895.0,0.0,0.0,2029.6086,8686170.0,1769181.6,0.0,0.0,2920839.2,1138008.8,0.0,1189501.8,12035.595,1655416.5,8684984.0,1186.0,0.01
2085-05-01,3560130.5,0.0,235198.8,2202018.8,1431235.6,1540870.6,0.0,0.0,2167.6653,8971622.0,1173299.4,0.0,0.0,2897233.0,1053016.9,0.0,1361816.6,8677.351,2475405.8,8969449.0,2173.0,0.02
2085-06-01,3329746.8,0.0,235198.8,2202406.0,1302771.5,1364031.6,0.0,0.0,2287.201,8436442.0,705859.4,0.0,0.0,2878236.2,924648.7,0.0,1360329.5,6183.4136,2558351.2,8433608.0,2834.0,0.03
2085-07-01,4172072.2,0.0,235198.8,2202833.0,1255013.2,1306110.4,0.0,0.0,2468.9001,9173696.0,462068.4,0.0,0.0,2863858.2,877005.9,0.0,1236321.1,5344.648,3727517.0,9172115.0,1581.0,0.02
2085-08-01,4129704.5,0.0,235198.8,2203211.8,1238835.8,4072911.5,0.0,0.0,2427.3118,11882289.0,3183726.5,0.0,0.0,2857162.0,860921.06,0.0,1252955.5,5129.771,3723946.5,11883842.0,-1553.0,-0.01
2085-09-01,3572727.2,0.0,235198.8,2203580.8,1454658.4,1145213.0,0.0,0.0,2348.8008,8613727.0,943354.4,0.0,0.0,2853829.0,939426.4,0.0,503065.56,5420.545,3366818.0,8611914.0,1813.0,0.02
2085-10-01,3505141.0,0.0,235198.8,2203990.2,1333373.0,1134768.0,0.0,0.0,2340.4084,8414811.0,352619.88,0.0,0.0,2859322.5,954882.3,0.0,808575.1,5934.989,3436547.0,8417882.0,-3071.0,-0.04
2085-11-01,2860231.5,0.0,235198.8,2204515.0,1335038.0,1116017.2,0.0,0.0,2227.0918,7753227.0,420401.0,0.0,0.0,2862808.0,957002.94,0.0,669053.1,6164.7207,2839695.5,7755125.0,-1898.0,-0.02
2085-12-01,2259828.0,0.0,235198.8,2204962.0,1378729.5,1155106.5,0.0,0.0,2140.7212,7235965.5,622313.75,0.0,0.0,2871830.2,1000859.9,0.0,521527.0,6804.887,2212514.2,7235850.0,115.5,0.0
2086-01-01,2044110.6,0.0,235198.8,2205337.5,1413045.8,1211802.1,0.0,0.0,1932.1157,7111427.0,1371708.0,0.0,0.0,2888263.5,1026411.0,0.0,531253.9,7546.618,1289559.8,7114743.0,-3316.0,-0.05
2086-02-01,2130970.2,0.0,235198.8,2205587.8,1461940.4,1190562.8,0.0,0.0,2892.08,7227152.0,821674.8,0.0,0.0,2904145.2,1083782.4,0.0,477850.62,8668.431,1931291.5,7227413.0,-261.0,-0.0
2086-03-01,8572383.0,0.0,235198.8,1316264.8,5147532.0,12967474.0,0.0,0.0,11339.665,28250192.0,16358397.0,0.0,0.0,5995570.5,3659338.2,0.0,64292.465,13948.655,2162609.2,28254156.0,-3964.0,-0.01
2086-04-01,4711028.0,0.0,235198.8,2076759.4,1759359.0,4372300.5,0.0,0.0,2929.5361,13157576.0,5381781.0,0.0,0.0,3473007.0,1381129.2,0.0,931397.4,16393.432,1943094.0,13126801.0,30775.0,0.23
2086-05-01,4704401.0,0.0,235198.8,2116480.8,1404500.9,3071801.0,0.0,0.0,3094.0776,11535477.0,2428674.5,0.0,0.0,3142511.8,1026431.75,0.0,2354108.2,8302.11,2554405.5,11514434.0,21043.0,0.18
2086-06-01,3692727.8,0.0,235198.8,2134753.5,1337162.6,2758790.8,0.0,0.0,3182.7632,10161816.0,1770645.9,0.0,0.0,3024790.8,959197.56,0.0,1400563.1,6288.232,3001040.8,10162526.0,-710.0,-0.01
2086-07-01,4623391.0,0.0,235198.8,2148308.8,1314179.6,2955004.5,0.0,0.0,3382.5396,11279466.0,1883574.5,0.0,0.0,2973221.5,936153.7,0.0,1281780.6,5857.8643,4271979.5,11352568.0,-73102.0,-0.65
2086-08-01,5083334.5,0.0,235198.8,2160244.5,1279313.0,1989975.4,0.0,0.0,3307.4243,10751373.0,863963.3,0.0,0.0,2942853.5,901224.06,0.0,1467521.0,5548.9204,4628211.5,10809322.0,-57949.0,-0.54
2086-09-01,3656406.8,0.0,235198.8,2168434.0,1285512.0,2425285.5,0.0,0.0,3221.4548,9774058.0,1405780.0,0.0,0.0,2922940.5,907531.94,0.0,1253734.9,5505.5444,3326540.0,9822033.0,-47975.0,-0.49
2086-10-01,3745897.0,0.0,235198.8,2174291.0,1344688.9,1763033.5,0.0,0.0,3260.5603,9266371.0,789146.7,0.0,0.0,2917784.8,966822.56,0.0,850349.2,5998.745,3796975.0,9327076.0,-60705.0,-0.65
2086-11-01,2774311.8,0.0,235198.8,2178819.0,1377159.9,1780353.8,0.0,0.0,3095.0164,8348938.0,892211.06,0.0,0.0,2914483.8,999369.6,0.0,646398.8,6406.3115,2911957.8,8370828.0,-21890.0,-0.26
2086-12-01,2955435.5,0.0,235198.8,2182198.2,1409038.1,1685771.6,0.0,0.0,3043.8936,8470686.0,1077644.2,0.0,0.0,2916055.8,1031196.3,0.0,652157.3,6940.806,2788228.2,8472223.0,-1537.0,-0.02
2087-01-01,1931815.5,0.0,235198.8,2184955.2,1550991.1,1829516.0,0.0,0.0,2788.1418,7735264.5,1810813.5,0.0,0.0,2940879.8,1172718.6,0.0,200701.31,8855.736,1599154.6,7733123.0,2141.5,0.03
2087-02-01,1933707.8,0.0,235198.8,2187200.8,1572124.6,1784719.4,0.0,0.0,593.134,7713544.0,1261872.0,0.0,0.0,2948817.2,1190423.5,0.0,166138.73,9887.537,2132641.5,7709780.0,3764.0,0.05
2087-03-01,2128095.5,0.0,235198.8,2188865.2,1952958.8,5579033.5,0.0,0.0,610.0025,12084762.0,5184915.5,0.0,0.0,3019248.0,1546723.2,0.0,296037.25,13484.644,2012872.5,12073282.0,11480.0,0.1
2087-04-01,2346480.0,0.0,235198.8,2190254.8,1611665.4,2288988.0,0.0,0.0,594.613,8673182.0,1458862.4,0.0,0.0,2939505.2,1212482.2,0.0,696982.0,12373.54,2340470.0,8660676.0,12506.0,0.14
2087-05-01,2832017.5,0.0,235198.8,2191376.0,1505530.6,1986985.0,0.0,0.0,737.239,8751845.0,1155628.2,0.0,0.0,2914349.2,1126847.4,0.0,611506.3,9587.589,2931296.0,8749215.0,2630.0,0.03
2087-06-01,3720121.2,0.0,235198.8,2192629.5,1302572.1,1939043.0,0.0,0.0,826.7228,9390391.0,757142.5,0.0,0.0,2892021.5,924468.7,0.0,1488555.6,6486.765,3347246.8,9415922.0,-25531.0,-0.27
2087-07-01,4158723.2,0.0,235198.8,2193795.0,1257757.0,1709216.0,0.0,0.0,975.0208,9555665.0,552825.2,0.0,0.0,2877690.0,879749.7,0.0,1381696.2,5657.2227,3944561.5,9642180.0,-86515.0,-0.9
2087-08-01,3925217.0,0.0,235198.8,2194966.8,1234260.6,1669029.8,0.0,0.0,929.1882,9259602.0,521502.44,0.0,0.0,2868418.8,856345.1,0.0,1431774.0,5320.2803,3641640.2,9325001.0,-65399.0,-0.7
2087-09-01,3818483.8,0.0,235198.8,2196138.5,1259476.0,1932445.4,0.0,0.0,857.1323,9442599.0,835222.3,0.0,0.0,2863161.8,881669.06,0.0,1150186.0,5408.5635,3748406.0,9484054.0,-41455.0,-0.44
2087-10-01,3944638.0,0.0,235198.8,2197341.8,1296164.1,3489499.8,0.0,0.0,852.8967,11163695.0,2515775.2,0.0,0.0,2865121.2,918424.25,0.0,946030.2,5761.049,3967385.2,11218497.0,-54802.0,-0.49
2087-11-01,2799604.5,0.0,235198.8,2198511.2,1368807.0,2227639.2,0.0,0.0,767.2464,8830528.0,1349393.8,0.0,0.0,2871698.8,991144.56,0.0,590452.94,6394.2266,3042941.0,8852025.0,-21497.0,-0.24
2087-12-01,2390259.2,0.0,235198.8,2199492.0,1430131.1,1702977.9,0.0,0.0,679.6705,7958738.5,1100151.2,0.0,0.0,2879234.8,1048924.8,0.0,376551.72,7132.7515,2548173.2,7960169.0,-1430.5,-0.02
2088-01-01,1904130.8,0.0,235198.8,2200363.2,1430328.5,1688471.1,0.0,0.0,453.0795,7458945.5,1765611.6,0.0,0.0,2895281.5,1052382.4,0.0,468727.4,7870.1104,1267029.2,7456902.0,2043.5,0.03
2088-02-01,1792923.1,0.0,235198.8,2201004.8,1602432.5,1965082.6,0.0,0.0,78202.836,7874844.5,1998791.5,0.0,0.0,2929421.0,1213700.2,0.0,172949.89,10291.107,1543808.2,7868962.0,5882.5,0.07
2088-03-01,3368198.5,0.0,235198.8,2048048.6,2517258.5,5882748.5,0.0,0.0,77714.195,14129167.0,6969207.0,0.0,0.0,3485548.8,2008277.5,0.0,124023.19,15377.503,1487304.5,14089740.0,39427.0,0.28
2088-04-01,3867252.8,0.0,235198.8,2175285.8,1533005.6,3047352.5,0.0,0.0,77714.52,10935810.0,2643235.8,0.0,0.0,3016778.0,1121159.4,0.0,2379847.2,13707.894,1755703.9,10930433.0,5377.0,0.05
2088-05-01,4342203.0,0.0,235198.8,2186050.2,1314283.4,2261560.5,0.0,0.0,84812.9,10424109.0,1383108.8,0.0,0.0,2939988.8,935815.06,0.0,2734834.8,8447.131,2416040.0,10418234.0,5875.0,0.06
2088-06-01,3426651.8,0.0,235198.8,2189752.0,1286829.8,2006990.6,0.0,0.0,85210.57,9230634.0,1159228.2,0.0,0.0,2902368.5,908692.06,0.0,1512337.6,6389.3115,2739963.0,9228979.0,1655.0,0.02
2088-07-01,4002670.5,0.0,235198.8,2191875.0,1238078.6,1852197.4,0.0,0.0,86235.12,9606255.0,911747.1,0.0,0.0,2883947.2,860148.4,0.0,1608649.2,5572.6567,3338342.2,9608407.0,-2152.0,-0.02
2088-08-01,3602667.0,0.0,235198.8,2193569.2,1265992.6,1766270.8,0.0,0.0,85560.016,9149258.0,622574.9,0.0,0.0,2872522.8,876428.8,0.0,1406257.2,5360.808,3366862.2,9150007.0,-749.0,-0.01
2088-09-01,2969361.8,0.0,235198.8,2194997.5,1286107.6,1743012.6,0.0,0.0,85185.94,8513864.0,574420.3,0.0,0.0,2865507.8,908356.5,0.0,1096583.9,5444.4766,3063484.0,8513797.0,67.0,0.0
2088-10-01,2879506.5,0.0,235198.8,2196273.2,1318841.8,1735236.9,0.0,0.0,85263.76,8450321.0,837507.8,0.0,0.0,2865818.5,941174.06,0.0,939585.3,5934.4404,2858884.5,8448905.0,1416.0,0.02
2088-11-01,2174697.2,0.0,235198.8,2197489.2,1381598.8,1730078.0,0.0,0.0,84550.32,7803612.5,862610.25,0.0,0.0,2870286.0,1004009.9,0.0,672999.1,6761.5723,2385534.5,7802201.0,1411.5,0.02
2088-12-01,1798328.9,0.0,235198.8,2198819.8,1562608.1,1754345.9,0.0,0.0,84059.58,7633361.0,1378305.6,0.0,0.0,2876263.5,1053764.2,0.0,430913.9,7591.206,1881973.5,7628811.5,4549.5,0.06
2089-01-01,1598680.8,0.0,235198.8,1161713.6,29165878.0,16822926.0,0.0,0.0,83706.15,49068108.0,41678010.0,0.0,0.0,4539694.5,1725241.6,0.0,32178.502,10628.04,1081883.8,49067636.0,472.0,0.0
2089-02-01,2525817.8,0.0,235198.8,2132749.5,1739135.8,3688519.8,0.0,0.0,162183.42,10483605.0,3780178.8,0.0,0.0,3166004.5,1358260.8,0.0,503232.25,16779.764,1635733.1,10460189.0,23416.0,0.22
2089-03-01,2243696.5,0.0,235198.8,2161624.8,1620112.6,3092798.8,0.0,0.0,162075.45,9515506.0,2859157.5,0.0,0.0,3012112.5,1241818.1,0.0,924875.25,16132.53,1457509.6,9511605.0,3901.0,0.04
2089-04-01,2126646.2,0.0,235198.8,2174563.0,1509474.4,3226006.5,0.0,0.0,161947.77,9433837.0,2548947.2,0.0,0.0,2951937.5,1131264.5,0.0,1199155.5,13448.472,1586557.6,9431311.0,2526.0,0.03
2089-05-01,3069648.8,0.0,235198.8,2180819.2,1363139.2,2018030.0,0.0,0.0,163055.73,9029892.0,788952.8,0.0,0.0,2923203.8,984994.8,0.0,1951849.8,11325.841,2366648.0,9026975.0,2917.0,0.03
