,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2082-05-01,4184191.2,0.0,375661.28,2193514.2,1640447.9,1483360.5,0.0,0.0,823.8752,9878000.0,1303549.9,0.0,0.0,2946371.0,1243151.2,0.0,234309.69,10716.198,4141873.5,9879971.0,-1971.0,-0.02
2082-05-02,4098935.2,0.0,375661.28,2193527.5,1623417.5,1501495.2,0.0,0.0,827.5205,9793865.0,1264816.0,0.0,0.0,2946754.0,1243825.1,0.0,324312.2,10798.37,4002304.2,9792810.0,1055.0,0.01
2082-06-01,4317665.5,0.0,375661.28,2193938.0,1421550.8,1406706.8,0.0,0.0,848.6722,9716372.0,324920.72,0.0,0.0,2933145.8,1043431.06,0.0,1410007.2,9097.688,3997604.8,9718207.0,-1835.0,-0.02
2082-07-01,4191639.8,0.0,375661.28,2194381.8,1379257.2,1392688.9,0.0,0.0,918.2801,9534547.0,219411.53,0.0,0.0,2924544.8,1001244.5,0.0,1435274.8,8252.649,3947720.8,9536449.0,-1902.0,-0.02
2082-07-02,4551731.5,0.0,375661.28,2194379.0,1379776.1,1384513.8,0.0,0.0,911.4815,9886973.0,272156.12,0.0,0.0,2924328.0,1001725.3,0.0,1395250.5,8246.483,4289608.0,9891314.0,-4341.0,-0.04
2082-08-01,4517763.0,0.0,375661.28,2194724.2,1354575.8,1343731.5,0.0,0.0,1031.6208,9787488.0,293630.56,0.0,0.0,2915723.2,976708.0,0.0,1325144.9,7704.001,4272055.5,9790966.0,-3478.0,-0.04
2082-09-01,3679330.2,0.0,375661.28,2195192.0,1379628.6,1357004.2,0.0,0.0,902.0015,8987718.0,303403.6,0.0,0.0,2915364.8,1001740.75,0.0,1186558.8,7902.592,3577507.8,8992478.0,-4760.0,-0.05
2082-10-01,3104364.0,0.0,375661.28,2195633.0,1396547.4,2090478.9,0.0,0.0,797.7607,9163482.0,1154184.4,0.0,0.0,2916679.2,1018800.5,0.0,1045327.0,8112.361,3018711.5,9161815.0,1667.0,0.02
2082-10-02,2903321.2,0.0,375661.28,2195645.8,1391712.2,1686370.0,0.0,0.0,818.0535,8553528.0,1105241.1,0.0,0.0,2916795.0,1013968.25,0.0,1105800.6,8105.0586,2401241.0,8551150.0,2378.0,0.03
2082-11-01,2429190.5,0.0,375661.28,2195999.8,1448411.4,1474815.5,0.0,0.0,600.1129,7924678.5,685634.3,0.0,0.0,2922671.0,1070645.1,0.0,839153.5,8771.483,2399122.0,7925997.5,-1319.0,-0.02
2082-12-01,2122092.0,0.0,375661.28,2196111.8,1493322.8,1440306.1,0.0,0.0,569.6838,7628063.5,756057.0,0.0,0.0,2935876.0,1112845.5,0.0,772163.94,9606.377,2045134.5,7631683.5,-3620.0,-0.05
2082-12-02,2355536.5,0.0,375661.28,2196119.5,1481950.2,1417569.1,0.0,0.0,571.3209,7827407.5,745875.8,0.0,0.0,2936213.8,1098988.8,0.0,871084.25,9564.497,2171832.8,7833559.0,-6151.5,-0.08
2083-01-01,1972623.1,0.0,375661.28,2196364.2,1593174.5,1441862.9,0.0,0.0,557.5739,7580244.0,914494.56,0.0,0.0,2959867.0,1215088.5,0.0,305440.38,11157.871,2173763.8,7579812.0,432.0,0.01
2083-02-01,1997077.2,0.0,375661.28,2196402.8,1656446.5,1691370.2,0.0,0.0,3497.6304,7920455.5,1568275.1,0.0,0.0,3018584.8,1265263.1,0.0,416314.97,13087.719,1637046.8,7918572.0,1883.5,0.02
2083-03-01,3246968.2,0.0,375661.28,2196433.5,1503349.6,1377378.9,0.0,0.0,3681.072,8703472.0,382535.12,0.0,0.0,2971093.2,1125181.2,0.0,1202254.6,12441.526,3009358.5,8702864.0,608.0,0.01
2083-03-04,3426509.8,0.0,375661.28,2196446.0,1480957.1,1361619.1,0.0,0.0,3810.039,8845003.0,354539.62,0.0,0.0,2966742.2,1103053.5,0.0,1254696.5,12134.649,3157414.8,8848581.0,-3578.0,-0.04
2083-04-01,3755553.2,0.0,375661.28,2196574.5,1384905.6,1300299.8,0.0,0.0,3658.8472,9016653.0,163153.03,0.0,0.0,2944798.8,1006576.06,0.0,1743308.5,10257.652,3155512.8,9023606.0,-6953.0,-0.08
2083-05-01,4643014.5,0.0,375661.28,2196966.8,1323093.4,1170114.9,0.0,0.0,3788.881,9712640.0,120969.914,0.0,0.0,2925757.0,945036.8,0.0,1611297.9,8513.204,4108244.8,9719819.0,-7179.0,-0.07
2083-05-02,4270555.5,0.0,375661.28,2196974.5,1333608.2,1223382.8,0.0,0.0,3744.0813,9403927.0,493849.78,0.0,0.0,2925126.0,955705.7,0.0,1424729.2,8506.959,3600131.8,9408050.0,-4123.0,-0.04
2083-06-01,3762388.8,0.0,375661.28,2197269.2,1347265.6,1194309.1,0.0,0.0,3794.9414,8880689.0,171884.88,0.0,0.0,2917953.5,969198.8,0.0,1222423.5,8262.843,3596108.2,8885832.0,-5143.0,-0.06
2083-07-01,5215906.5,0.0,375661.28,2197599.8,1305410.5,1062378.9,0.0,0.0,3863.674,10160821.0,131213.27,0.0,0.0,2907152.5,927441.75,0.0,1297787.5,7455.425,4897120.5,10168171.0,-7350.0,-0.07
2083-07-02,5291579.0,0.0,375661.28,2197613.5,1293213.4,1066957.9,0.0,0.0,4005.6843,10229031.0,437173.97,0.0,0.0,2907036.8,915226.2,0.0,1428462.6,7414.177,4539874.0,10235188.0,-6157.0,-0.06
2083-08-01,4886146.0,0.0,375661.28,2197981.8,1284391.8,1095075.6,0.0,0.0,3974.6824,9843232.0,135815.22,0.0,0.0,2902320.8,906521.4,0.0,1384779.1,7215.724,4512917.0,9849569.0,-6337.0,-0.06
2083-09-01,3449114.2,0.0,375661.28,2198162.2,1295061.1,1166028.4,0.0,0.0,3822.0334,8487849.0,369134.47,0.0,0.0,2898801.2,917276.0,0.0,1234524.2,7205.2686,3066083.8,8493025.0,-5176.0,-0.06
2083-10-01,3005685.2,0.0,375661.28,2198528.0,1314258.6,1183860.9,0.0,0.0,3720.385,8081714.5,545311.3,0.0,0.0,2900619.0,936577.06,0.0,1091581.9,7424.287,2604041.0,8085555.0,-3840.5,-0.05
2083-10-02,2878002.0,0.0,375661.28,2198537.2,1319213.5,1327038.0,0.0,0.0,3716.041,8102168.0,1268838.1,0.0,0.0,2900622.5,941564.56,0.0,1029923.4,7439.525,1952995.4,8101383.5,784.5,0.01
2083-11-01,2365441.0,0.0,375661.28,2198855.5,1377115.2,1207473.0,0.0,0.0,3491.4219,7528037.5,858124.3,0.0,0.0,2909351.8,999521.56,0.0,797665.1,8092.0576,1954979.1,7527733.5,304.0,0.0
2083-12-01,2220956.0,0.0,375661.28,2199082.8,1860591.4,1209411.2,0.0,0.0,3501.0405,7869204.0,1475559.9,0.0,0.0,2920584.0,1098120.6,0.0,192682.94,9057.64,2172712.2,7868717.0,487.0,0.01
2083-12-02,2288632.5,0.0,375661.28,2199088.2,1874149.6,1237087.8,0.0,0.0,3467.6094,7978086.5,1782713.4,0.0,0.0,2921846.2,1110557.0,0.0,189626.72,9149.936,1963313.5,7977206.5,880.0,0.01
2084-01-01,2178581.2,0.0,375661.28,2199124.8,1519160.1,1220337.4,0.0,0.0,3486.5024,7496351.0,1106426.8,0.0,0.0,2946066.5,1136190.1,0.0,342561.7,10578.557,1962552.8,7504376.0,-8025.0,-0.11
2084-02-01,1808635.4,0.0,375661.28,2199222.5,3695830.0,6419022.0,0.0,0.0,2207.475,14500578.0,8262482.5,0.0,0.0,3008562.5,1859984.9,0.0,16087.596,12278.294,1326739.0,14486135.0,14443.0,0.1
2084-03-01,2368772.0,0.0,375661.28,2193629.2,2684938.8,5348018.5,0.0,0.0,2347.2266,12973367.0,5167644.5,0.0,0.0,3176743.5,2181381.5,0.0,104071.6,16635.82,2310454.0,12956932.0,16435.0,0.13
2084-03-03,3200909.5,0.0,375661.28,2193659.5,2236075.0,4382214.5,0.0,0.0,2317.5017,12390838.0,4311772.0,0.0,0.0,3161578.0,1793528.2,0.0,145201.61,16780.666,2952014.0,12380875.0,9963.0,0.08
2084-04-01,4212194.5,0.0,375661.28,1998163.2,3825518.8,7653895.0,0.0,0.0,2487.1982,18067920.0,8818912.0,0.0,0.0,3926691.5,2324809.0,0.0,35820.97,21552.227,2957964.8,18085750.0,-17830.0,-0.1
2084-05-01,6439877.0,0.0,375661.28,2119157.0,1658139.8,3406419.2,0.0,0.0,2628.5105,14001884.0,2755153.2,0.0,0.0,3198853.8,1279963.8,0.0,3072124.2,18417.14,3629209.0,13953721.0,48163.0,0.34
2084-05-02,6264092.0,0.0,375661.28,2120225.2,1640030.4,3271530.5,0.0,0.0,2633.7068,13674174.0,2639396.2,0.0,0.0,3189585.5,1261824.4,0.0,2937961.2,17924.148,3584527.2,13631219.0,42955.0,0.31
2084-06-01,4821910.5,0.0,375661.28,2140177.0,1446079.6,2304896.0,0.0,0.0,2664.347,11091389.0,1248424.8,0.0,0.0,3041425.0,1068012.5,0.0,2142887.0,10163.432,3577562.0,11088475.0,2914.0,0.03
2084-07-01,4537570.0,0.0,375661.28,2156102.2,1377104.8,1937812.4,0.0,0.0,2744.3716,10386995.0,798773.94,0.0,0.0,2990400.8,999095.56,0.0,1669358.4,8330.279,3919082.2,10385042.0,1953.0,0.02
2084-07-02,4599428.0,0.0,375661.28,2156696.2,1392816.5,2249280.0,0.0,0.0,2727.0015,10776609.0,1401946.1,0.0,0.0,2989172.2,1014849.4,0.0,1447029.6,8357.979,3921905.5,10783261.0,-6652.0,-0.06
2084-08-01,4255833.0,0.0,375661.28,2166051.8,1352382.1,1878238.6,0.0,0.0,2864.6692,10031032.0,761086.94,0.0,0.0,2958738.8,974510.94,0.0,1420911.0,7538.5015,3912283.5,10035070.0,-4038.0,-0.04
2084-09-01,3151028.2,0.0,375661.28,2172359.2,1343313.9,1776753.4,0.0,0.0,2744.614,8821861.0,841386.2,0.0,0.0,2942224.0,965444.2,0.0,1415853.9,7427.8184,2648437.2,8820774.0,1087.0,0.01
2084-10-01,3074547.8,0.0,375661.28,2176702.2,1381033.0,1727053.8,0.0,0.0,2632.0286,8737630.0,1085524.2,0.0,0.0,2935273.2,1003327.94,0.0,1127650.2,17030.797,2568980.8,8737788.0,-158.0,-0.0
2084-10-02,2794086.5,0.0,375661.28,2176826.8,1380620.6,1768165.5,0.0,0.0,2690.2632,8498050.0,1728076.9,0.0,0.0,2935055.8,1002918.44,0.0,1147630.6,12829.987,1671706.1,8498218.0,-168.0,-0.0
2084-11-01,2027155.0,0.0,375661.28,2180124.5,1458586.2,1758668.1,0.0,0.0,2435.9795,7802631.0,1386652.6,0.0,0.0,2936854.2,1081053.5,0.0,716302.56,8475.937,1669619.4,7798958.5,3672.5,0.05
2084-12-01,1853658.0,0.0,375661.28,2182812.0,1521244.4,1724277.5,0.0,0.0,2391.4807,7660044.5,1358621.5,0.0,0.0,2944787.2,1140568.2,0.0,524551.56,9387.2,1682996.6,7660912.0,-867.5,-0.01
2084-12-02,1947501.9,0.0,375661.28,2182907.2,1500653.6,1714342.8,0.0,0.0,2394.8857,7723462.0,1195509.1,0.0,0.0,2945544.5,1122921.8,0.0,684352.9,9375.729,1765904.0,7723607.5,-145.5,-0.0
2085-01-01,1812013.5,0.0,375661.28,2185058.8,1727168.5,2118334.0,0.0,0.0,2370.8914,8220607.0,2125360.5,0.0,0.0,2966291.2,1309664.1,0.0,41784.395,10907.452,1766220.2,8220228.0,379.0,0.0
2085-02-01,1789885.0,0.0,235198.8,2186691.2,1665434.1,1706670.4,0.0,0.0,2423.869,7586303.5,1340008.2,0.0,0.0,2973607.8,1227588.2,0.0,265935.78,12006.805,1767293.1,7586440.0,-136.5,-0.0
2085-03-01,1961001.6,0.0,235198.8,2188006.2,1520999.5,1624983.4,0.0,0.0,2448.2378,7532638.0,1023801.2,0.0,0.0,2957711.8,1137446.8,0.0,720753.0,11473.876,1684192.8,7535380.0,-2742.0,-0.04
2085-03-04,1953595.8,0.0,235198.8,2188133.8,1512919.6,1627411.6,0.0,0.0,2464.719,7519723.5,990546.75,0.0,0.0,2957836.0,1133986.0,0.0,756849.6,11484.073,1672467.8,7523170.0,-3446.5,-0.05
2085-04-01,2041457.6,0.0,235198.8,2189113.2,1464540.0,1575781.6,0.0,0.0,2364.5198,7508456.0,895155.7,0.0,0.0,2940977.8,1072230.8,0.0,920986.44,10531.531,1670982.6,7510864.5,-2408.5,-0.03
2085-05-01,2903507.2,0.0,235198.8,2190209.8,1362235.2,1576909.9,0.0,0.0,2513.1003,8270574.0,609664.2,0.0,0.0,2921871.0,984115.2,0.0,1161955.2,8495.788,2582743.0,8268845.0,1729.0,0.02
2085-05-02,3367656.8,0.0,235198.8,2190243.8,1346356.6,1434997.6,0.0,0.0,2505.4673,8576958.0,687311.0,0.0,0.0,2921662.5,968241.6,0.0,1346829.9,8436.825,2646373.0,8578855.0,-1897.0,-0.02
2085-06-01,2912062.5,0.0,235198.8,2191237.0,1352232.8,1389825.8,0.0,0.0,2648.5522,8083205.5,561890.75,0.0,0.0,2911993.0,974268.56,0.0,993297.4,7911.025,2640576.2,8089937.0,-6731.5,-0.08
2085-07-01,4426637.0,0.0,235198.8,2192260.8,1260465.9,1646133.0,0.0,0.0,2837.3694,9763533.0,600869.0,0.0,0.0,2898952.5,882559.4,0.0,1470054.5,6891.581,3903835.8,9763163.0,370.0,0.0
2085-07-02,4488877.0,0.0,235198.8,2192293.5,1269748.9,1304411.4,0.0,0.0,2856.3186,9493386.0,483919.9,0.0,0.0,2898644.0,891845.5,0.0,1308630.6,6912.613,3911325.8,9501278.0,-7892.0,-0.08
2085-08-01,4299515.0,0.0,235198.8,2193182.0,1260062.1,1230198.0,0.0,0.0,2806.9358,9220963.0,191204.72,0.0,0.0,2893039.0,882231.6,0.0,1355361.8,6739.5796,3907216.8,9235793.0,-14830.0,-0.16
2085-09-01,3720067.8,0.0,235198.8,2194147.8,1295920.1,1225563.8,0.0,0.0,2639.926,8673538.0,300929.12,0.0,0.0,2891993.8,918216.4,0.0,1016016.6,6949.496,3550873.5,8684979.0,-11441.0,-0.13
2085-10-01,3695595.2,0.0,235198.8,2194864.0,1306136.2,1203175.6,0.0,0.0,2627.759,8637598.0,232071.2,0.0,0.0,2892201.5,928452.25,0.0,1004228.2,7139.365,3588352.8,8652445.0,-14847.0,-0.17
2085-10-02,3497423.0,0.0,235198.8,2194890.2,1298244.8,1230744.9,0.0,0.0,2645.7434,8459148.0,608976.1,0.0,0.0,2892289.5,920540.5,0.0,1095828.4,7123.882,2941488.2,8466247.0,-7099.0,-0.08
2085-11-01,2964874.5,0.0,235198.8,2195736.2,1426164.9,1239522.4,0.0,0.0,2513.2395,8064010.0,740765.75,0.0,0.0,2902216.5,1047806.0,0.0,439928.16,8152.28,2934489.2,8073358.0,-9348.0,-0.12
2085-12-01,2530040.5,0.0,235198.8,2196379.5,1410474.5,1308589.6,0.0,0.0,2405.6816,7683088.5,808278.8,0.0,0.0,2913774.0,1032420.9,0.0,622762.56,8735.896,2296034.5,7682006.5,1082.0,0.01
2085-12-02,2415493.5,0.0,235198.8,2196393.8,1405669.5,1374735.9,0.0,0.0,2506.7234,7629998.0,1653341.8,0.0,0.0,2914154.2,1023156.3,0.0,713250.25,8717.508,1321798.0,7634418.5,-4420.5,-0.06
2086-01-01,1965971.8,0.0,235198.8,2197061.5,1441970.0,1405046.1,0.0,0.0,2178.8994,7247427.0,1500522.8,0.0,0.0,2923710.5,1065191.0,0.0,422942.6,9377.128,1322964.8,7244708.0,2719.0,0.04
2086-02-01,3730933.5,0.0,235198.8,1682247.9,5486967.0,8625120.0,0.0,0.0,3222.2964,19763690.0,10600202.0,0.0,0.0,3841774.5,3291627.0,0.0,44989.938,12928.689,1962001.9,19753524.0,10166.0,0.05
2086-03-01,3356639.2,0.0,235198.8,2186768.2,1639998.6,2887097.8,0.0,0.0,3243.5952,10308946.0,2595662.0,0.0,0.0,3045154.0,1261796.5,0.0,1199390.0,15600.689,2179838.2,10297441.0,11505.0,0.11
2086-03-04,3150534.0,0.0,235198.8,2188310.2,1627955.4,2795345.0,0.0,0.0,3255.112,10000599.0,2504045.5,0.0,0.0,3029788.0,1234927.6,0.0,1250325.4,15295.069,1961255.5,9995637.0,4962.0,0.05
2086-04-01,1997590.4,0.0,235198.8,2194965.8,1644476.4,2414330.5,0.0,0.0,3222.636,8489785.0,2182017.8,0.0,0.0,2969580.2,1226212.9,0.0,136653.23,13751.936,1964278.8,8492495.0,-2710.0,-0.03
2086-05-01,3781872.5,0.0,235198.8,2197241.2,1363455.0,1820579.2,0.0,0.0,3381.9373,9401729.0,706782.1,0.0,0.0,2933976.5,985276.5,0.0,2131995.0,10923.25,2632204.2,9401157.0,572.0,0.01
2086-05-02,4034989.2,0.0,235198.8,2197285.5,1372008.6,2637690.2,0.0,0.0,3488.2212,10480660.0,1615362.9,0.0,0.0,2932788.5,993833.75,0.0,1834254.8,10812.218,3096892.0,10483944.0,-3284.0,-0.03
2086-06-01,3161485.2,0.0,235198.8,2198275.0,1376439.1,1597306.6,0.0,0.0,3483.9194,8572189.0,523223.47,0.0,0.0,2910015.8,997840.9,0.0,1060784.2,8490.24,3079146.5,8579500.0,-7311.0,-0.09
2086-07-01,4938838.5,0.0,235198.8,2199043.8,1275815.1,1362777.2,0.0,0.0,3683.3345,10015356.0,244332.14,0.0,0.0,2895246.8,897746.25,0.0,1467288.1,7148.194,4511628.0,10023390.0,-8034.0,-0.08
2086-07-02,5366984.5,0.0,235198.8,2199066.2,1277490.1,1342073.9,0.0,0.0,3678.4792,10424492.0,341046.62,0.0,0.0,2894757.8,899424.1,0.0,1400359.0,7129.178,4886861.5,10429578.0,-5086.0,-0.05
2086-08-01,5267657.5,0.0,235198.8,2199745.0,1269929.5,1281518.5,0.0,0.0,3646.4524,10257696.0,171045.55,0.0,0.0,2886220.5,891777.06,0.0,1433555.5,6957.3677,4878375.5,10267932.0,-10236.0,-0.1
2086-09-01,3678527.0,0.0,235198.8,2200396.8,1296962.8,1333992.8,0.0,0.0,3563.672,8748642.0,342164.2,0.0,0.0,2880002.5,918947.8,0.0,1039276.7,6919.328,3566666.8,8753977.0,-5335.0,-0.06
2086-10-01,4104027.5,0.0,235198.8,2200938.5,1315756.0,2220436.2,0.0,0.0,3543.9265,10079901.0,1157599.1,0.0,0.0,2883046.5,937711.5,0.0,1041666.44,8485.128,4062187.0,10090696.0,-10795.0,-0.11
2086-10-02,3798587.8,0.0,235198.8,2200955.5,1301905.0,2023049.1,0.0,0.0,3559.2854,9563255.0,1426499.0,0.0,0.0,2882899.8,923864.0,0.0,1200776.9,7247.7324,3124144.5,9565432.0,-2177.0,-0.02
2086-11-01,3056222.2,0.0,235198.8,2201562.0,1354163.1,1299944.4,0.0,0.0,3450.3762,8150541.0,332679.75,0.0,0.0,2887026.8,976209.0,0.0,817287.56,7755.3677,3131919.2,8152878.0,-2337.0,-0.03
2086-12-01,2910652.8,0.0,235198.8,2202057.2,1385923.6,1264235.1,0.0,0.0,3347.7913,8001415.5,433939.7,0.0,0.0,2890820.5,1007959.4,0.0,678191.4,8173.02,2986349.0,8005433.0,-4017.5,-0.05
2086-12-02,2657007.8,0.0,235198.8,2202070.5,1380630.4,1343872.8,0.0,0.0,3395.6362,7822175.5,1540788.1,0.0,0.0,2891035.2,1000681.44,0.0,752458.8,8169.9478,1631658.8,7824793.0,-2617.5,-0.03
2087-01-01,2082377.1,0.0,235198.8,2202372.0,1532094.1,1387364.8,0.0,0.0,3119.33,7442526.5,1681898.6,0.0,0.0,2912075.0,1146380.5,0.0,56373.52,9609.073,1632590.8,7438927.0,3599.5,0.05
2087-02-01,3237371.2,0.0,235198.8,2066863.4,2954546.8,5382004.0,0.0,0.0,614.9816,13876599.0,5727203.5,0.0,0.0,3580083.2,2303880.5,0.0,59264.684,15232.424,2169439.8,13855105.0,21494.0,0.16
2087-03-01,2826359.5,0.0,235198.8,2125342.0,1819938.0,2953167.0,0.0,0.0,635.8806,9960641.0,2763859.2,0.0,0.0,3178636.8,1324091.8,0.0,610230.75,17517.545,2044665.4,9939002.0,21639.0,0.22
2087-03-04,2705362.8,0.0,235198.8,2127799.8,2188720.8,4015616.8,0.0,0.0,645.3088,11273344.0,3858837.2,0.0,0.0,3175110.8,1703583.5,0.0,103027.25,18336.127,2397665.8,11256561.0,16783.0,0.15
2087-04-01,4096052.8,0.0,235198.8,2144163.8,1538361.8,2731808.0,0.0,0.0,628.0377,10746213.0,1789015.1,0.0,0.0,3050140.8,1160211.6,0.0,2322483.8,16732.68,2397659.8,10736243.0,9970.0,0.09
2087-05-01,3964584.2,0.0,235198.8,2159687.5,1414631.2,1987272.4,0.0,0.0,787.4419,9762161.0,794156.4,0.0,0.0,2984647.0,1036473.5,0.0,1920094.2,11315.972,3008256.0,9754943.0,7218.0,0.07
2087-05-02,4515718.5,0.0,235198.8,2160063.0,1413385.4,1967008.5,0.0,0.0,782.009,10292156.0,779960.8,0.0,0.0,2983390.5,1035244.2,0.0,1906180.2,11178.817,3567022.8,10282978.0,9178.0,0.09
2087-06-01,3968252.5,0.0,235198.8,2168934.8,1340111.4,1757504.5,0.0,0.0,895.3488,9470897.0,480311.6,0.0,0.0,2947277.0,962050.6,0.0,1508837.8,7969.177,3560428.2,9466874.0,4023.0,0.04
2087-07-01,4755458.5,0.0,235198.8,2175063.5,1285859.1,1616477.5,0.0,0.0,1081.1229,10069139.0,408676.34,0.0,0.0,2924794.8,907920.3,0.0,1581034.2,7007.1025,4238917.0,10068350.0,789.0,0.01
2087-07-02,4492791.5,0.0,235198.8,2175242.0,1288281.5,1611750.8,0.0,0.0,1098.8567,9804364.0,545583.1,0.0,0.0,2923968.0,910293.25,0.0,1512610.4,6993.766,3904119.5,9803568.0,796.0,0.01
2087-08-01,4499987.0,0.0,235198.8,2179619.8,1284291.0,2183607.5,0.0,0.0,1030.8171,10383735.0,1288754.1,0.0,0.0,2908529.0,906355.06,0.0,1369611.1,6685.7183,3903340.0,10383274.0,461.0,0.0
2087-09-01,4056082.5,0.0,235198.8,2183128.5,1307497.2,1505465.6,0.0,0.0,954.7722,9288328.0,422476.0,0.0,0.0,2898911.5,929755.2,0.0,1099642.9,6756.4053,3934129.8,9291672.0,-3344.0,-0.04
2087-10-01,4214962.5,0.0,235198.8,2185801.2,1320122.2,1515207.8,0.0,0.0,969.1913,9472262.0,469467.56,0.0,0.0,2896917.0,942413.9,0.0,1077521.1,7005.359,4079142.0,9472467.0,-205.0,-0.0
2087-10-02,3843828.5,0.0,235198.8,2185878.8,1310192.2,1457070.4,0.0,0.0,985.1969,9033153.0,842308.9,0.0,0.0,2896730.8,932353.3,0.0,1214916.6,6979.95,3143817.0,9037106.0,-3953.0,-0.04
2087-11-01,3087015.2,0.0,235198.8,2188055.8,1390561.1,1521261.4,0.0,0.0,857.8941,8422950.0,614011.9,0.0,0.0,2900429.5,1012937.2,0.0,738807.44,7629.4126,3149106.8,8422922.0,28.0,0.0
2087-12-01,2719680.8,0.0,235198.8,2189983.2,1433969.1,1868577.9,0.0,0.0,754.9409,8448165.0,1158915.2,0.0,0.0,2912175.8,1056276.2,0.0,689706.8,8552.054,2618690.8,8444317.0,3848.0,0.05
2087-12-02,2599778.0,0.0,235198.8,2190044.8,1421103.9,1616450.8,0.0,0.0,782.2753,8063358.5,2015278.4,0.0,0.0,2912304.2,1042896.9,0.0,799755.3,8514.272,1284426.4,8063176.0,182.5,0.0
2088-01-01,1999732.0,0.0,235198.8,2191679.5,1464371.2,2357668.0,0.0,0.0,500.935,8249150.0,2300447.0,0.0,0.0,2928022.5,1086372.0,0.0,641710.2,9615.483,1284121.2,8250288.0,-1138.0,-0.01
2088-02-01,1562398.2,0.0,235198.8,251749.42,26066342.0,12253176.0,0.0,0.0,89428.18,40458292.0,26080108.0,0.0,0.0,9311067.0,3497800.2,0.0,27891.615,15797.239,1564854.0,40497520.0,-39228.0,-0.1
2088-03-01,2465589.8,0.0,235198.8,223272.11,17309864.0,28486860.0,0.0,0.0,105320.84,48826104.0,31966792.0,0.0,0.0,9171213.0,6008927.5,0.0,191759.4,24858.855,1505965.6,48869516.0,-43412.0,-0.09
2088-03-03,4588648.5,0.0,235198.8,222260.77,12680134.0,25089114.0,0.0,0.0,105054.55,42920412.0,26611786.0,0.0,0.0,8957853.0,5416547.0,0.0,72350.516,25257.307,1796339.2,42880136.0,40276.0,0.09
2088-04-01,7267917.5,0.0,235198.8,2006813.5,2313770.0,10277672.0,0.0,0.0,104656.74,22206028.0,11888070.0,0.0,0.0,3782189.2,1931949.9,0.0,2752274.0,23417.441,1796339.0,22174240.0,31788.0,0.14
2088-05-01,6587991.5,0.0,235198.8,2067172.0,2007415.9,6713341.0,0.0,0.0,105798.93,17716918.0,6718812.0,0.0,0.0,3364543.5,1629199.6,0.0,3414553.0,18022.715,2515968.8,17661100.0,55818.0,0.32
2088-05-02,6323741.5,0.0,235198.8,2068415.0,2015581.5,7332050.5,0.0,0.0,106503.1,18081492.0,7307046.5,0.0,0.0,3356666.8,1637378.9,0.0,2886254.8,17836.607,2860933.8,18066118.0,15374.0,0.09
2088-06-01,4845268.5,0.0,235198.8,2094734.9,1815512.1,5343938.0,0.0,0.0,106356.46,14441009.0,4434605.5,0.0,0.0,3199312.0,1436966.1,0.0,2453944.8,12146.097,2847633.0,14384608.0,56401.0,0.39
2088-07-01,4619057.0,0.0,235198.8,2108776.0,1696843.2,4784872.0,0.0,0.0,107129.92,13551877.0,3701610.0,0.0,0.0,3112407.5,1318834.4,0.0,1925181.0,9625.532,3484118.5,13551778.0,99.0,0.0
2088-07-02,4696221.0,0.0,235198.8,2109039.5,1695348.8,4775292.5,0.0,0.0,106483.0,13617583.0,3756186.2,0.0,0.0,3110275.8,1317342.2,0.0,1877796.2,9590.016,3538775.5,13609966.0,7617.0,0.06
2088-08-01,4249181.0,0.0,235198.8,2121601.5,1619152.1,4222562.0,0.0,0.0,106185.39,12553881.0,2834790.0,0.0,0.0,3062755.0,1240811.2,0.0,1873750.2,8763.068,3502621.2,12523490.0,30391.0,0.24
2088-09-01,3660866.2,0.0,235198.8,2133640.0,1600159.6,3935480.2,0.0,0.0,105465.055,11670810.0,2689412.2,0.0,0.0,3032512.5,1222326.9,0.0,1525017.8,8498.307,3163296.0,11641064.0,29746.0,0.26
2088-10-01,3253846.5,0.0,235198.8,2142170.5,1637538.8,4629825.5,0.0,0.0,105352.695,12003933.0,3477551.8,0.0,0.0,3018595.2,1259714.0,0.0,1261095.1,9264.587,2977565.5,12003786.0,147.0,0.0
2088-10-02,3069251.0,0.0,235198.8,2142421.0,1637460.0,4476136.0,0.0,0.0,104560.16,11665027.0,3624256.2,0.0,0.0,3017722.8,1259638.0,0.0,1263304.2,9274.912,2486387.2,11660583.0,4444.0,0.04
2088-11-01,2553307.8,0.0,235198.8,2148719.8,1707747.5,3662348.8,0.0,0.0,104363.336,10411685.0,2664935.5,0.0,0.0,3011153.8,1329036.4,0.0,888497.3,10414.684,2482244.8,10386282.0,25403.0,0.24
2088-12-01,2095990.8,0.0,235198.8,2153221.0,1969050.9,3985489.5,0.0,0.0,103544.9,10542496.0,3848114.0,0.0,0.0,3052801.8,1585086.9,0.0,81054.33,14026.127,1949321.2,10530404.0,12092.0,0.11
